year,month,CapEx ($),OpEx ($),Energy Production (GWh),Revenue ($),Cash Flow ($)
1999,12,-15245872.622506924,-0.0,0.0,0.0,-15245872.622506924
2000,1,-15211672.622506924,-1094571.595327879,1068.4905701128391,62827245.52263494,46521001.30480014
2000,2,-14198565.351718623,-1086681.1559318632,941.7252778215131,55373446.33590497,40088199.82825448
2000,3,-15235822.622506924,-4752478.237503845,1052.2613263044911,61872965.986704074,41884665.12669331
2000,4,-13355469.0605228,-12316236.985083396,1002.7061779627066,58959123.26420715,33287417.21860095
2000,5,-7624230.164383562,-12650417.71430752,803.9781551556769,47273915.5231538,26999267.644462712
2000,6,-7370833.7397260275,-11770935.0969921,649.209865502537,38173540.09154917,19031771.254831046
2000,7,-7617637.164383562,-12554578.858827304,548.4592091251623,32249401.496559538,12077185.47334867
2000,8,-7582073.164383562,-3039063.925733966,478.55619331232947,28139104.16676497,17517967.07664744
2000,9,-7413740.7397260275,-9115244.805402473,610.239195050625,35882064.66897675,19353079.123848245
2000,10,-7601887.164383562,-1371499.5066624596,884.9864603259888,52037203.86716814,43063817.196122125
2000,11,-2243035.018265365,-3046653.079373814,953.7368130800844,56079724.60910896,50790036.51146978
